#{"t_start": 1732000331.3860083, "env_id": "MRL_env-v0"}
r,l,t
-374.5,74,4903.679713
-387.5,66,4907.187902
-128.6,191,4917.595942
13.0,150,4925.732249
-58.0,207,4936.842839
-19.6,191,4947.051532
328.7,162,4955.790194
-98.6,198,4966.607249
-133.0,208,4977.737329
72.9,196,4988.281573
-104.0,206,4999.381524
-138.0,206,5010.555019
104.0,203,5021.652467
-213.0,206,5032.751371
-101.1,182,5042.518677
-74.0,206,5053.792787
368.9,179,5063.46116
-116.0,207,5074.588579
-122.0,120,5081.044841
-352.5,109,5087.005217
-254.5,60,5090.143505
-226.0,205,5101.317328
-23.0,206,5112.576061
375.0,209,5123.729536
207.8,199,5134.336525
-200.0,204,5145.57987
-209.5,147,5153.4252
-34.9,189,5163.579568
-30.1,156,5172.034467
-39.9,192,5182.156327
0.5,165,5190.88333
41.0,207,5202.114444
70.0,207,5213.376405
-249.0,204,5224.449985
-350.0,73,5228.262629
283.7,160,5236.910148
-405.0,127,5243.741781
-81.6,201,5254.564235
-401.5,112,5260.675493
-425.5,109,5266.747454
-185.0,206,5277.883298
-430.5,71,5281.65898
17.7,190,5291.916725
144.4,205,5303.104256
141.6,200,5313.922245
42.0,208,5325.101245
-75.0,206,5336.340967
6.9,163,5345.134831
-472.0,57,5348.122527
374.0,153,5356.417574
26.0,206,5367.508858
-519.5,123,5374.033102
-55.0,204,5385.318156
356.7,155,5393.779209
156.6,180,5403.609124
37.8,186,5413.795805
0.9,175,5423.370843
-234.0,159,5432.025902
5.4,193,5442.661443
-362.5,190,5452.927846
-287.0,208,5464.239096
51.7,159,5472.857241
-43.0,204,5484.069436
134.6,196,5494.607487
58.2,183,5504.628269
6.0,186,5514.619011
-154.9,179,5524.272916
-273.5,145,5532.203605
-3.7,179,5541.851485
-148.0,204,5553.021501
-113.0,207,5564.259539
320.9,183,5574.160534
-571.5,130,5581.691858
-310.0,205,5592.903287
-202.0,206,5604.211401
191.0,169,5613.383371
406.5,176,5622.88941
-299.0,205,5634.180247
-131.0,208,5645.582008
-351.0,206,5656.967847
-293.5,99,5662.349991
157.7,146,5670.307054
-518.0,203,5681.566242
108.9,183,5691.457784
23.4,163,5700.235199
-404.0,72,5704.096458
591.4,103,5709.607893
-397.0,50,5712.28738
-518.5,63,5715.731272
131.5,179,5725.421889
-105.0,204,5736.695892
292.0,206,5747.961221
282.7,172,5757.366359
-3.0,209,5768.599996
-256.7,191,5779.091467
-98.6,158,5787.762486
-129.0,208,5798.933212
258.7,181,5808.958138
-95.0,206,5820.433307
264.0,164,5829.480728
-262.5,81,5833.914229
255.5,185,5843.839756
339.1,191,5854.357062
50.0,209,5865.681711
-530.0,99,5871.124305
-157.0,204,5882.451242
87.5,199,5893.267561
366.2,151,5901.340758
49.5,159,5910.033912
434.0,160,5918.756515
-126.0,205,5930.067876
-69.1,206,5941.284239
-377.5,48,5943.888812
-349.5,197,5954.748095
80.9,199,5965.631633
-80.6,177,5975.286839
-111.5,119,5981.750493
-21.0,205,5993.081839
-435.5,182,6003.078474
-9.0,209,6014.27412
215.9,168,6023.326386
52.0,185,6033.479119
-14.0,206,6044.775877
-200.2,196,6055.597096
96.0,187,6065.773993
196.5,207,6077.064682
326.1,136,6084.530087
-186.6,181,6094.276732
-359.0,159,6102.938677
269.0,207,6114.146199
-4.1,190,6124.324087
399.9,202,6135.476235
233.2,195,6145.90686
-27.0,207,6157.205916
-230.5,117,6163.56582
-189.5,112,6169.70923
-435.0,63,6173.124537
281.4,159,6181.641108
-316.0,206,6192.877456
44.8,201,6203.789093
-439.5,148,6211.84555
-73.0,206,6223.115931
152.5,167,6232.271085
-389.0,205,6243.590953
16.4,174,6252.989962
72.0,208,6264.210082
-188.0,204,6275.498626
-169.0,208,6286.744234
-15.2,181,6296.505445
32.4,206,6307.690769
-29.0,205,6318.956364
-2.0,207,6330.327764
-288.0,55,6333.296417
-491.5,82,6337.779353
50.3,194,6348.266934
-251.5,119,6354.806681
-651.5,155,6363.376307
45.0,206,6374.796977
247.5,172,6384.22417
-128.0,194,6394.794596
-113.0,206,6406.088442
-4.0,169,6415.206064
263.4,163,6424.228114
297.3,194,6434.799836
38.7,198,6445.64428
175.4,159,6454.329561
-361.5,73,6458.332497
-184.5,80,6462.695584
-286.1,191,6473.180847
-275.0,90,6478.157323
165.7,169,6487.431227
-345.5,58,6490.596751
230.9,159,6499.242892
-211.5,184,6509.13489
-418.0,122,6515.961945
-78.0,206,6527.418134
-463.0,67,6531.056036
-63.1,140,6538.590664
60.1,166,6547.652237
-142.0,204,6558.970805
-25.0,209,6570.357669
310.1,181,6580.167912
-179.0,153,6588.615601
746.8,168,6597.855335
-198.0,119,6604.314044
-270.0,204,6615.602474
34.2,182,6625.598738
-322.0,121,6632.293713
126.0,190,6642.541989
141.1,131,6649.486985
-162.5,126,6656.382281
-643.5,124,6663.129318
24.0,208,6674.33585
-384.5,154,6682.818362
120.9,202,6693.946472
-81.5,161,6702.765571
528.7,182,6712.68066
-175.0,203,6723.948844
-238.5,180,6733.671695
-469.0,51,6736.534839
-460.5,60,6739.73693
304.4,204,6750.828116
23.8,194,6761.413232
372.0,186,6771.552785
-11.9,193,6781.988311
35.7,173,6791.501203
194.2,180,6801.220468
-16.6,173,6810.456291
-151.5,113,6816.546868
7.0,207,6827.897124
0.4,169,6837.14021
-117.4,168,6846.325252
186.0,207,6857.599662
-310.0,22,6858.753533
229.4,162,6867.458004
-161.0,206,6878.771564
-262.5,175,6888.160553
-307.5,177,6898.338346
-564.5,188,6908.715689
-346.0,36,6910.67511
66.0,205,6921.889639
450.0,206,6933.191475
-339.0,181,6942.927375
-291.0,205,6954.167556
-126.0,193,6964.796788
139.0,205,6976.12375
-57.6,198,6986.932792
9.4,205,6998.104034
-304.0,204,7009.250324
287.0,145,7017.059731
-62.0,205,7028.30213
96.9,166,7037.47717
39.0,207,7048.754178
27.0,206,7059.98101
156.4,169,7069.23642
-514.0,65,7072.769673
-432.0,141,7080.459987
127.0,207,7091.709369
-494.0,47,7094.219438
-98.9,182,7104.02159
158.9,181,7113.830096
-487.0,99,7119.261027
-59.1,184,7129.384489
-130.0,209,7140.759283
74.4,203,7151.79249
186.1,197,7162.572975
38.0,205,7173.857508
244.3,161,7182.729185
-23.0,200,7193.632123
-202.0,204,7204.812334
384.3,184,7214.844339
-93.0,204,7226.051278
-12.1,201,7236.891157
179.2,198,7247.725111
-211.0,205,7258.956477
392.7,181,7268.939112
119.4,146,7276.811989
-450.5,153,7285.206753
267.4,172,7294.433285
35.4,176,7303.837008
-102.6,181,7313.527631
-393.0,30,7315.10527
-104.0,206,7326.321873
-497.0,206,7337.602296
82.0,205,7348.780627
195.4,168,7357.849567
-235.0,116,7364.195462
-203.0,169,7373.396265
177.9,193,7383.834675
26.0,206,7395.178768
-124.1,203,7406.185665
-201.0,205,7417.405334
-238.0,209,7428.61728
314.4,160,7437.405522
-196.0,204,7448.55146
-115.0,205,7459.867162
-466.0,94,7465.168737
-79.0,207,7476.609921
219.5,151,7484.83854
-70.6,195,7495.409104
-125.0,204,7506.689428
26.9,164,7515.670079
49.0,205,7527.039733
135.0,191,7537.414221
87.0,83,7541.797715
-80.6,191,7552.269986
304.9,158,7560.774066
265.4,160,7569.358202
-110.6,198,7580.192985
-57.0,205,7591.394282
-65.0,207,7602.777537
-313.5,115,7609.017721
328.8,167,7618.08685
107.4,170,7627.409523
382.1,163,7636.318187
-459.0,121,7642.920793
160.3,132,7650.068115
-170.0,205,7661.908885
2.9,191,7672.4538
-223.0,206,7683.681827
190.0,188,7694.126
45.0,207,7705.376245
-249.0,207,7716.633871
30.0,206,7727.924075
208.0,208,7739.204961
251.4,193,7749.830842
414.0,208,7761.158753
-318.0,204,7772.379134
-138.0,207,7783.693311
195.4,179,7793.424628
-154.0,206,7804.767178
683.2,145,7812.562516
216.8,162,7821.323089
199.0,205,7832.642791
-318.5,29,7834.205856
116.0,169,7843.482065
87.0,178,7853.19685
82.0,206,7864.441241
459.0,159,7873.014289
-87.0,204,7884.298436
29.0,122,7890.906124
-429.5,200,7901.825405
-288.5,138,7909.308559
-385.0,205,7920.623237
65.4,199,7931.416389
-267.5,95,7936.71274
227.5,179,7946.385205
-73.0,191,7956.875456
-422.5,155,7965.376757
45.0,207,7976.596457
-107.0,207,7987.943019
-72.4,187,7998.094916
-529.0,88,8002.860122
-442.0,138,8010.367676
293.0,206,8021.725055
12.7,174,8031.224197
94.6,115,8037.517732
-159.5,88,8042.273629
-71.0,207,8053.408033
182.0,205,8064.690044
273.2,170,8074.047559
-540.5,66,8077.613497
-224.0,206,8088.99344
-281.0,144,8096.905095
435.0,210,8108.202754
-317.5,112,8114.25471
368.6,105,8119.797807
238.1,153,8128.238611
111.9,206,8139.396602
-29.0,207,8150.742215
164.9,161,8159.395815
343.4,167,8168.548829
70.1,205,8179.633314
191.0,207,8190.865453
-230.0,51,8193.621647
-97.0,88,8198.493253
-477.5,144,8206.433648
182.0,206,8217.672993
-374.5,66,8221.336098
292.0,174,8230.710624
-147.5,115,8236.914656
32.2,189,8247.112838
83.4,195,8257.734685
-116.0,206,8268.85702
0.7,175,8278.333239
